Date,Security,Label,PX_LAST
2011-06-21,F3FINI Index,Financials,3880.39
2011-06-21,F3IGSS Index,Industrials,580.16
2011-06-21,F3REAES Index,Real Estate,395.99
2011-06-21,F3UTLOS Index,Utilities,564.32
2011-06-22,F3CNSVI Index,Consumer Discretionary,3301.64
2011-06-22,F3CONGI Index,Consumer Staples,9928.26
2011-06-22,F3OILGS Index,Energy,443.96
2011-06-22,UKX Index,FTSE 100,5772.99
2011-06-22,MCX Index,FTSE 250,11636.16
2011-06-22,ASX Index,FTSE All Share,3010.19
2011-06-22,F3FINI Index,Financials,3856.42
2011-06-22,F3IGSS Index,Industrials,577.78
2011-06-22,F3REAES Index,Real Estate,396.29
2011-06-22,F3UTLOS Index,Utilities,565.41
2011-06-23,F3CNSVI Index,Consumer Discretionary,3269.83
2011-06-23,F3CONGI Index,Consumer Staples,9825.02
2011-06-23,F3OILGS Index,Energy,432.97
2011-06-23,UKX Index,FTSE 100,5674.38
2011-06-23,MCX Index,FTSE 250,11453.72
2011-06-23,ASX Index,FTSE All Share,2959.86
2011-06-23,F3FINI Index,Financials,3794.95
2011-06-23,F3IGSS Index,Industrials,569.06
2011-06-23,F3REAES Index,Real Estate,390.59
2011-06-23,F3UTLOS Index,Utilities,557.21
2011-06-24,F3CNSVI Index,Consumer Discretionary,3297.88
2011-06-24,F3CONGI Index,Consumer Staples,9898.43
2011-06-24,F3OILGS Index,Energy,432.21
2011-06-24,UKX Index,FTSE 100,5697.72
2011-06-24,MCX Index,FTSE 250,11528.25
2011-06-24,ASX Index,FTSE All Share,2973.08
2011-06-24,F3FINI Index,Financials,3767.43
2011-06-24,F3IGSS Index,Industrials,572.91
2011-06-24,F3REAES Index,Real Estate,387.74
2011-06-24,F3UTLOS Index,Utilities,562.87
2011-06-27,F3CNSVI Index,Consumer Discretionary,3301.96
2011-06-27,F3CONGI Index,Consumer Staples,9997.41
2011-06-27,F3OILGS Index,Energy,435.67
2011-06-27,UKX Index,FTSE 100,5722.34
2011-06-27,MCX Index,FTSE 250,11549.06
2011-06-27,ASX Index,FTSE All Share,2984.33
2011-06-27,F3FINI Index,Financials,3779.59
2011-06-27,F3IGSS Index,Industrials,572.58
2011-06-27,F3REAES Index,Real Estate,389.41
2011-06-27,F3UTLOS Index,Utilities,567.35
2011-06-28,F3CNSVI Index,Consumer Discretionary,3317.54
2011-06-28,F3CONGI Index,Consumer Staples,10020.4
2011-06-28,F3OILGS Index,Energy,438.91
2011-06-28,UKX Index,FTSE 100,5766.88
2011-06-28,MCX Index,FTSE 250,11606.38
2011-06-28,ASX Index,FTSE All Share,3005.85
2011-06-28,F3FINI Index,Financials,3824.57
2011-06-28,F3IGSS Index,Industrials,577.65
2011-06-28,F3REAES Index,Real Estate,394.0
2011-06-28,F3UTLOS Index,Utilities,568.94
2011-06-29,F3CNSVI Index,Consumer Discretionary,3344.31
2011-06-29,F3CONGI Index,Consumer Staples,10065.34
2011-06-29,F3OILGS Index,Energy,446.91
2011-06-29,UKX Index,FTSE 100,5855.95
2011-06-29,MCX Index,FTSE 250,11799.15
2011-06-29,ASX Index,FTSE All Share,3052.05
2011-06-29,F3FINI Index,Financials,3878.3
2011-06-29,F3IGSS Index,Industrials,591.77
2011-06-29,F3REAES Index,Real Estate,398.02
2011-06-29,F3UTLOS Index,Utilities,575.71
2011-06-30,F3CNSVI Index,Consumer Discretionary,3370.32
2011-06-30,F3CONGI Index,Consumer Staples,10192.3
2011-06-30,F3OILGS Index,Energy,457.22
2011-06-30,UKX Index,FTSE 100,5945.71
2011-06-30,MCX Index,FTSE 250,11934.04
2011-06-30,ASX Index,FTSE All Share,3096.72
2011-06-30,F3FINI Index,Financials,3953.38
2011-06-30,F3IGSS Index,Industrials,599.74
2011-06-30,F3REAES Index,Real Estate,402.96
2011-06-30,F3UTLOS Index,Utilities,577.2
2011-07-01,F3CNSVI Index,Consumer Discretionary,3384.17
2011-07-01,F3CONGI Index,Consumer Staples,10258.24
2011-07-01,F3OILGS Index,Energy,459.59
2011-07-01,UKX Index,FTSE 100,5989.76
2011-07-01,MCX Index,FTSE 250,12040.28
2011-07-01,ASX Index,FTSE All Share,3120.33
2011-07-01,F3FINI Index,Financials,4025.47
2011-07-01,F3IGSS Index,Industrials,604.37
2011-07-01,F3REAES Index,Real Estate,407.41
2011-07-01,F3UTLOS Index,Utilities,580.67
2011-07-04,F3CNSVI Index,Consumer Discretionary,3400.9
2011-07-04,F3CONGI Index,Consumer Staples,10374.05
2011-07-04,F3OILGS Index,Energy,463.12
2011-07-04,UKX Index,FTSE 100,6017.54
2011-07-04,MCX Index,FTSE 250,12102.27
2011-07-04,ASX Index,FTSE All Share,3134.94
2011-07-04,F3FINI Index,Financials,4016.63
2011-07-04,F3IGSS Index,Industrials,607.11
2011-07-04,F3REAES Index,Real Estate,412.13
2011-07-04,F3UTLOS Index,Utilities,582.32
2011-07-05,F3CNSVI Index,Consumer Discretionary,3417.24
2011-07-05,F3CONGI Index,Consumer Staples,10454.2
2011-07-05,F3OILGS Index,Energy,463.13
2011-07-05,UKX Index,FTSE 100,6024.03
2011-07-05,MCX Index,FTSE 250,12145.42
2011-07-05,ASX Index,FTSE All Share,3139.39
2011-07-05,F3FINI Index,Financials,4008.96
2011-07-05,F3IGSS Index,Industrials,609.59
2011-07-05,F3REAES Index,Real Estate,412.91
2011-07-05,F3UTLOS Index,Utilities,582.79
2011-07-06,F3CNSVI Index,Consumer Discretionary,3400.03
2011-07-06,F3CONGI Index,Consumer Staples,10410.53
2011-07-06,F3OILGS Index,Energy,462.31
2011-07-06,UKX Index,FTSE 100,6002.92
2011-07-06,MCX Index,FTSE 250,12131.69
2011-07-06,ASX Index,FTSE All Share,3129.81
2011-07-06,F3FINI Index,Financials,3978.6
2011-07-06,F3IGSS Index,Industrials,608.26
2011-07-06,F3REAES Index,Real Estate,410.39
2011-07-06,F3UTLOS Index,Utilities,580.36
2011-07-07,F3CNSVI Index,Consumer Discretionary,3405.41
2011-07-07,F3CONGI Index,Consumer Staples,10469.53
2011-07-07,F3OILGS Index,Energy,468.6
2011-07-07,UKX Index,FTSE 100,6054.55
2011-07-07,MCX Index,FTSE 250,12167.81
2011-07-07,ASX Index,FTSE All Share,3154.1
2011-07-07,F3FINI Index,Financials,3987.51
2011-07-07,F3IGSS Index,Industrials,608.6
2011-07-07,F3REAES Index,Real Estate,400.53
2011-07-07,F3UTLOS Index,Utilities,582.76
2011-07-08,F3CNSVI Index,Consumer Discretionary,3369.32
2011-07-08,F3CONGI Index,Consumer Staples,10458.29
2011-07-08,F3OILGS Index,Energy,462.19
2011-07-08,UKX Index,FTSE 100,5990.58
2011-07-08,MCX Index,FTSE 250,12074.26
2011-07-08,ASX Index,FTSE All Share,3122.43
2011-07-08,F3FINI Index,Financials,3942.5
2011-07-08,F3IGSS Index,Industrials,604.15
2011-07-08,F3REAES Index,Real Estate,398.92
2011-07-08,F3UTLOS Index,Utilities,579.7
2011-07-11,F3CNSVI Index,Consumer Discretionary,3320.09
2011-07-11,F3CONGI Index,Consumer Staples,10400.16
2011-07-11,F3OILGS Index,Energy,460.04
2011-07-11,UKX Index,FTSE 100,5929.16
2011-07-11,MCX Index,FTSE 250,11880.06
2011-07-11,ASX Index,FTSE All Share,3088.28
2011-07-11,F3FINI Index,Financials,3878.48
2011-07-11,F3IGSS Index,Industrials,592.63
2011-07-11,F3REAES Index,Real Estate,392.11
2011-07-11,F3UTLOS Index,Utilities,577.84
2011-07-12,F3CNSVI Index,Consumer Discretionary,3292.35
2011-07-12,F3CONGI Index,Consumer Staples,10333.17
2011-07-12,F3OILGS Index,Energy,454.05
2011-07-12,UKX Index,FTSE 100,5868.96
2011-07-12,MCX Index,FTSE 250,11778.02
2011-07-12,ASX Index,FTSE All Share,3057.7
2011-07-12,F3FINI Index,Financials,3828.24
2011-07-12,F3IGSS Index,Industrials,587.37
2011-07-12,F3REAES Index,Real Estate,392.91
2011-07-12,F3UTLOS Index,Utilities,573.38
2011-07-13,F3CNSVI Index,Consumer Discretionary,3289.16
2011-07-13,F3CONGI Index,Consumer Staples,10332.85
2011-07-13,F3OILGS Index,Energy,459.18
2011-07-13,UKX Index,FTSE 100,5906.43
2011-07-13,MCX Index,FTSE 250,11843.19
2011-07-13,ASX Index,FTSE All Share,3076.55
2011-07-13,F3FINI Index,Financials,3846.67
2011-07-13,F3IGSS Index,Industrials,596.39
2011-07-13,F3REAES Index,Real Estate,398.39
2011-07-13,F3UTLOS Index,Utilities,576.73
2011-07-14,F3CNSVI Index,Consumer Discretionary,3239.01
2011-07-14,F3CONGI Index,Consumer Staples,10270.47
2011-07-14,F3OILGS Index,Energy,455.31
2011-07-14,UKX Index,FTSE 100,5846.95
2011-07-14,MCX Index,FTSE 250,11766.56
2011-07-14,ASX Index,FTSE All Share,3047.46
2011-07-14,F3FINI Index,Financials,3822.6
2011-07-14,F3IGSS Index,Industrials,593.7
2011-07-14,F3REAES Index,Real Estate,397.62
2011-07-14,F3UTLOS Index,Utilities,570.52
2011-07-15,F3CNSVI Index,Consumer Discretionary,3242.48
2011-07-15,F3CONGI Index,Consumer Staples,10312.25
2011-07-15,F3OILGS Index,Energy,457.52
2011-07-15,UKX Index,FTSE 100,5843.66
2011-07-15,MCX Index,FTSE 250,11746.78
2011-07-15,ASX Index,FTSE All Share,3045.51
2011-07-15,F3FINI Index,Financials,3811.71
2011-07-15,F3IGSS Index,Industrials,588.97
2011-07-15,F3REAES Index,Real Estate,399.3
2011-07-15,F3UTLOS Index,Utilities,570.56
2011-07-18,F3CNSVI Index,Consumer Discretionary,3181.0
2011-07-18,F3CONGI Index,Consumer Staples,10214.54
2011-07-18,F3OILGS Index,Energy,453.04
2011-07-18,UKX Index,FTSE 100,5752.81
2011-07-18,MCX Index,FTSE 250,11527.78
2011-07-18,ASX Index,FTSE All Share,2997.21
2011-07-18,F3FINI Index,Financials,3715.63
2011-07-18,F3IGSS Index,Industrials,575.69
2011-07-18,F3REAES Index,Real Estate,395.29
2011-07-18,F3UTLOS Index,Utilities,568.81
2011-07-19,F3CNSVI Index,Consumer Discretionary,3204.98
2011-07-19,F3CONGI Index,Consumer Staples,10148.19
2011-07-19,F3OILGS Index,Energy,457.88
2011-07-19,UKX Index,FTSE 100,5789.99
2011-07-19,MCX Index,FTSE 250,11592.41
2011-07-19,ASX Index,FTSE All Share,3016.33
2011-07-19,F3FINI Index,Financials,3739.44
2011-07-19,F3IGSS Index,Industrials,580.33
2011-07-19,F3REAES Index,Real Estate,395.1
2011-07-19,F3UTLOS Index,Utilities,570.79
2011-07-20,F3CNSVI Index,Consumer Discretionary,3227.25
2011-07-20,F3CONGI Index,Consumer Staples,10219.89
2011-07-20,F3OILGS Index,Energy,461.46
2011-07-20,UKX Index,FTSE 100,5853.82
2011-07-20,MCX Index,FTSE 250,11701.48
2011-07-20,ASX Index,FTSE All Share,3048.05
2011-07-20,F3FINI Index,Financials,3812.33
2011-07-20,F3IGSS Index,Industrials,586.72
2011-07-20,F3REAES Index,Real Estate,398.24
2011-07-20,F3UTLOS Index,Utilities,576.11
2011-07-21,F3CNSVI Index,Consumer Discretionary,3237.75
2011-07-21,F3CONGI Index,Consumer Staples,10286.12
2011-07-21,F3OILGS Index,Energy,464.79
2011-07-21,UKX Index,FTSE 100,5899.89
2011-07-21,MCX Index,FTSE 250,11706.68
2011-07-21,ASX Index,FTSE All Share,3068.36
2011-07-21,F3FINI Index,Financials,3880.86
2011-07-21,F3IGSS Index,Industrials,587.75
2011-07-21,F3REAES Index,Real Estate,396.34
2011-07-21,F3UTLOS Index,Utilities,575.77
2011-07-22,F3CNSVI Index,Consumer Discretionary,3277.28
2011-07-22,F3CONGI Index,Consumer Staples,10399.26
2011-07-22,F3OILGS Index,Energy,466.3
2011-07-22,UKX Index,FTSE 100,5935.02
2011-07-22,MCX Index,FTSE 250,11820.33
2011-07-22,ASX Index,FTSE All Share,3088.36
2011-07-22,F3FINI Index,Financials,3889.98
2011-07-22,F3IGSS Index,Industrials,593.01
2011-07-22,F3REAES Index,Real Estate,397.93
2011-07-22,F3UTLOS Index,Utilities,580.39
2011-07-25,F3CNSVI Index,Consumer Discretionary,3258.36
2011-07-25,F3CONGI Index,Consumer Staples,10426.62
2011-07-25,F3OILGS Index,Energy,468.74
2011-07-25,UKX Index,FTSE 100,5925.26
2011-07-25,MCX Index,FTSE 250,11786.19
2011-07-25,ASX Index,FTSE All Share,3082.8
2011-07-25,F3FINI Index,Financials,3846.16
2011-07-25,F3IGSS Index,Industrials,594.39
2011-07-25,F3REAES Index,Real Estate,400.73
2011-07-25,F3UTLOS Index,Utilities,579.78
2011-07-26,F3CNSVI Index,Consumer Discretionary,3249.99
2011-07-26,F3CONGI Index,Consumer Staples,10413.19
2011-07-26,F3OILGS Index,Energy,469.86
2011-07-26,UKX Index,FTSE 100,5929.73
2011-07-26,MCX Index,FTSE 250,11788.92
2011-07-26,ASX Index,FTSE All Share,3085.14
2011-07-26,F3FINI Index,Financials,3848.48
2011-07-26,F3IGSS Index,Industrials,593.37
2011-07-26,F3REAES Index,Real Estate,397.25
2011-07-26,F3UTLOS Index,Utilities,579.14
2011-07-27,F3CNSVI Index,Consumer Discretionary,3214.6
2011-07-27,F3CONGI Index,Consumer Staples,10339.11
2011-07-27,F3OILGS Index,Energy,463.5
2011-07-27,UKX Index,FTSE 100,5856.58
2011-07-27,MCX Index,FTSE 250,11650.34
2011-07-27,ASX Index,FTSE All Share,3047.99
2011-07-27,F3FINI Index,Financials,3774.64
2011-07-27,F3IGSS Index,Industrials,584.37
2011-07-27,F3REAES Index,Real Estate,394.66
2011-07-27,F3UTLOS Index,Utilities,569.41
2011-07-28,F3CNSVI Index,Consumer Discretionary,3204.67
2011-07-28,F3CONGI Index,Consumer Staples,10365.94
2011-07-28,F3OILGS Index,Energy,463.11
2011-07-28,UKX Index,FTSE 100,5873.21
2011-07-28,MCX Index,FTSE 250,11615.57
2011-07-28,ASX Index,FTSE All Share,3053.94
2011-07-28,F3FINI Index,Financials,3814.32
2011-07-28,F3IGSS Index,Industrials,583.67
2011-07-28,F3REAES Index,Real Estate,393.8
2011-07-28,F3UTLOS Index,Utilities,565.29
2011-07-29,F3CNSVI Index,Consumer Discretionary,3191.23
2011-07-29,F3CONGI Index,Consumer Staples,10217.84
2011-07-29,F3OILGS Index,Energy,458.63
2011-07-29,UKX Index,FTSE 100,5815.19
2011-07-29,MCX Index,FTSE 250,11552.06
2011-07-29,ASX Index,FTSE All Share,3026.02
2011-07-29,F3FINI Index,Financials,3752.66
2011-07-29,F3IGSS Index,Industrials,581.83
2011-07-29,F3REAES Index,Real Estate,389.95
2011-07-29,F3UTLOS Index,Utilities,558.38
2011-08-01,F3CNSVI Index,Consumer Discretionary,3155.01
2011-08-01,F3CONGI Index,Consumer Staples,10163.47
2011-08-01,F3OILGS Index,Energy,456.2
2011-08-01,UKX Index,FTSE 100,5774.43
2011-08-01,MCX Index,FTSE 250,11443.03
2011-08-01,ASX Index,FTSE All Share,3004.41
2011-08-01,F3FINI Index,Financials,3747.08
2011-08-01,F3IGSS Index,Industrials,573.02
2011-08-01,F3REAES Index,Real Estate,391.03
2011-08-01,F3UTLOS Index,Utilities,552.28
2011-08-02,F3CNSVI Index,Consumer Discretionary,3112.81
2011-08-02,F3CONGI Index,Consumer Staples,10150.22
2011-08-02,F3OILGS Index,Energy,450.23
2011-08-02,UKX Index,FTSE 100,5718.39
2011-08-02,MCX Index,FTSE 250,11188.64
2011-08-02,ASX Index,FTSE All Share,2970.21
2011-08-02,F3FINI Index,Financials,3710.55
2011-08-02,F3IGSS Index,Industrials,561.45
2011-08-02,F3REAES Index,Real Estate,388.29
2011-08-02,F3UTLOS Index,Utilities,557.58
2011-08-03,F3CNSVI Index,Consumer Discretionary,3067.16
2011-08-03,F3CONGI Index,Consumer Staples,9938.9
2011-08-03,F3OILGS Index,Energy,432.65
2011-08-03,UKX Index,FTSE 100,5584.51
2011-08-03,MCX Index,FTSE 250,10994.59
2011-08-03,ASX Index,FTSE All Share,2903.02
2011-08-03,F3FINI Index,Financials,3634.09
2011-08-03,F3IGSS Index,Industrials,551.5
2011-08-03,F3REAES Index,Real Estate,381.64
2011-08-03,F3UTLOS Index,Utilities,563.53
2011-08-04,F3CNSVI Index,Consumer Discretionary,2981.68
2011-08-04,F3CONGI Index,Consumer Staples,9792.74
2011-08-04,F3OILGS Index,Energy,412.26
2011-08-04,UKX Index,FTSE 100,5393.14
2011-08-04,MCX Index,FTSE 250,10570.64
2011-08-04,ASX Index,FTSE All Share,2802.51
2011-08-04,F3FINI Index,Financials,3501.34
2011-08-04,F3IGSS Index,Industrials,527.29
2011-08-04,F3REAES Index,Real Estate,368.75
2011-08-04,F3UTLOS Index,Utilities,555.33
2011-08-05,F3CNSVI Index,Consumer Discretionary,2948.57
2011-08-05,F3CONGI Index,Consumer Staples,9639.34
2011-08-05,F3OILGS Index,Energy,398.06
2011-08-05,UKX Index,FTSE 100,5246.99
2011-08-05,MCX Index,FTSE 250,10313.13
2011-08-05,ASX Index,FTSE All Share,2727.18
2011-08-05,F3FINI Index,Financials,3378.15
2011-08-05,F3IGSS Index,Industrials,516.73
2011-08-05,F3REAES Index,Real Estate,349.3
2011-08-05,F3UTLOS Index,Utilities,547.63
2011-08-08,F3CNSVI Index,Consumer Discretionary,2858.07
2011-08-08,F3CONGI Index,Consumer Staples,9363.36
2011-08-08,F3OILGS Index,Energy,386.26
2011-08-08,UKX Index,FTSE 100,5068.95
2011-08-08,MCX Index,FTSE 250,9861.97
2011-08-08,ASX Index,FTSE All Share,2631.57
2011-08-08,F3FINI Index,Financials,3258.93
2011-08-08,F3IGSS Index,Industrials,493.88
2011-08-08,F3REAES Index,Real Estate,332.44
2011-08-08,F3UTLOS Index,Utilities,534.6
2011-08-09,F3CNSVI Index,Consumer Discretionary,2920.95
2011-08-09,F3CONGI Index,Consumer Staples,9484.94
2011-08-09,F3OILGS Index,Energy,396.38
2011-08-09,UKX Index,FTSE 100,5164.92
2011-08-09,MCX Index,FTSE 250,10090.5
2011-08-09,ASX Index,FTSE All Share,2681.6
2011-08-09,F3FINI Index,Financials,3311.42
2011-08-09,F3IGSS Index,Industrials,509.66
2011-08-09,F3REAES Index,Real Estate,342.75
2011-08-09,F3UTLOS Index,Utilities,529.78
2011-08-10,F3CNSVI Index,Consumer Discretionary,2845.46
2011-08-10,F3CONGI Index,Consumer Staples,9312.9
2011-08-10,F3OILGS Index,Energy,385.89
2011-08-10,UKX Index,FTSE 100,5007.16
2011-08-10,MCX Index,FTSE 250,9890.96
2011-08-10,ASX Index,FTSE All Share,2605.63
2011-08-10,F3FINI Index,Financials,3167.4
2011-08-10,F3IGSS Index,Industrials,496.87
2011-08-10,F3REAES Index,Real Estate,339.15
2011-08-10,F3UTLOS Index,Utilities,524.14
2011-08-11,F3CNSVI Index,Consumer Discretionary,2894.71
2011-08-11,F3CONGI Index,Consumer Staples,9501.55
2011-08-11,F3OILGS Index,Energy,394.68
2011-08-11,UKX Index,FTSE 100,5162.83
2011-08-11,MCX Index,FTSE 250,10139.74
2011-08-11,ASX Index,FTSE All Share,2683.66
2011-08-11,F3FINI Index,Financials,3300.12
2011-08-11,F3IGSS Index,Industrials,507.06
2011-08-11,F3REAES Index,Real Estate,354.57
2011-08-11,F3UTLOS Index,Utilities,534.43
2011-08-12,F3CNSVI Index,Consumer Discretionary,2981.17
2011-08-12,F3CONGI Index,Consumer Staples,9761.86
2011-08-12,F3OILGS Index,Energy,406.66
2011-08-12,UKX Index,FTSE 100,5320.03
2011-08-12,MCX Index,FTSE 250,10432.05
2011-08-12,ASX Index,FTSE All Share,2763.81
2011-08-12,F3FINI Index,Financials,3403.8
2011-08-12,F3IGSS Index,Industrials,526.41
2011-08-12,F3REAES Index,Real Estate,362.55
2011-08-12,F3UTLOS Index,Utilities,549.41
2011-08-15,F3CNSVI Index,Consumer Discretionary,2992.51
2011-08-15,F3CONGI Index,Consumer Staples,9822.95
2011-08-15,F3OILGS Index,Energy,412.31
2011-08-15,UKX Index,FTSE 100,5350.58
2011-08-15,MCX Index,FTSE 250,10531.8
2011-08-15,ASX Index,FTSE All Share,2781.35
2011-08-15,F3FINI Index,Financials,3394.14
2011-08-15,F3IGSS Index,Industrials,529.89
2011-08-15,F3REAES Index,Real Estate,364.81
2011-08-15,F3UTLOS Index,Utilities,555.75
2011-08-16,F3CNSVI Index,Consumer Discretionary,2986.38
2011-08-16,F3CONGI Index,Consumer Staples,9886.83
2011-08-16,F3OILGS Index,Energy,411.98
2011-08-16,UKX Index,FTSE 100,5357.63
2011-08-16,MCX Index,FTSE 250,10412.73
2011-08-16,ASX Index,FTSE All Share,2780.31
2011-08-16,F3FINI Index,Financials,3396.77
2011-08-16,F3IGSS Index,Industrials,526.94
2011-08-16,F3REAES Index,Real Estate,358.92
2011-08-16,F3UTLOS Index,Utilities,551.44
2011-08-17,F3CNSVI Index,Consumer Discretionary,2977.62
2011-08-17,F3CONGI Index,Consumer Staples,9878.4
2011-08-17,F3OILGS Index,Energy,408.51
2011-08-17,UKX Index,FTSE 100,5331.6
2011-08-17,MCX Index,FTSE 250,10369.42
2011-08-17,ASX Index,FTSE All Share,2767.08
2011-08-17,F3FINI Index,Financials,3343.92
2011-08-17,F3IGSS Index,Industrials,525.35
2011-08-17,F3REAES Index,Real Estate,357.4
2011-08-17,F3UTLOS Index,Utilities,551.67
2011-08-18,F3CNSVI Index,Consumer Discretionary,2858.04
2011-08-18,F3CONGI Index,Consumer Staples,9575.56
2011-08-18,F3OILGS Index,Energy,392.76
2011-08-18,UKX Index,FTSE 100,5092.23
2011-08-18,MCX Index,FTSE 250,9860.22
2011-08-18,ASX Index,FTSE All Share,2643.01
2011-08-18,F3FINI Index,Financials,3148.34
2011-08-18,F3IGSS Index,Industrials,498.46
2011-08-18,F3REAES Index,Real Estate,342.38
2011-08-18,F3UTLOS Index,Utilities,537.49
2011-08-19,F3CNSVI Index,Consumer Discretionary,2838.21
2011-08-19,F3CONGI Index,Consumer Staples,9460.96
2011-08-19,F3OILGS Index,Energy,384.2
2011-08-19,UKX Index,FTSE 100,5040.76
2011-08-19,MCX Index,FTSE 250,9759.06
2011-08-19,ASX Index,FTSE All Share,2616.34
2011-08-19,F3FINI Index,Financials,3130.24
2011-08-19,F3IGSS Index,Industrials,489.11
2011-08-19,F3REAES Index,Real Estate,336.59
2011-08-19,F3UTLOS Index,Utilities,536.8
2011-08-22,F3CNSVI Index,Consumer Discretionary,2875.65
2011-08-22,F3CONGI Index,Consumer Staples,9580.16
2011-08-22,F3OILGS Index,Energy,389.31
2011-08-22,UKX Index,FTSE 100,5095.3
2011-08-22,MCX Index,FTSE 250,9854.78
2011-08-22,ASX Index,FTSE All Share,2643.61
2011-08-22,F3FINI Index,Financials,3127.68
2011-08-22,F3IGSS Index,Industrials,494.21
2011-08-22,F3REAES Index,Real Estate,340.27
2011-08-22,F3UTLOS Index,Utilities,546.21
2011-08-23,F3CNSVI Index,Consumer Discretionary,2876.48
2011-08-23,F3CONGI Index,Consumer Staples,9662.13
2011-08-23,F3OILGS Index,Energy,394.58
2011-08-23,UKX Index,FTSE 100,5129.42
2011-08-23,MCX Index,FTSE 250,9922.1
2011-08-23,ASX Index,FTSE All Share,2661.1
2011-08-23,F3FINI Index,Financials,3135.65
2011-08-23,F3IGSS Index,Industrials,500.86
2011-08-23,F3REAES Index,Real Estate,339.52
2011-08-23,F3UTLOS Index,Utilities,547.11
2011-08-24,F3CNSVI Index,Consumer Discretionary,2913.53
2011-08-24,F3CONGI Index,Consumer Staples,9671.43
2011-08-24,F3OILGS Index,Energy,399.74
2011-08-24,UKX Index,FTSE 100,5205.85
2011-08-24,MCX Index,FTSE 250,10041.59
2011-08-24,ASX Index,FTSE All Share,2699.06
2011-08-24,F3FINI Index,Financials,3185.73
2011-08-24,F3IGSS Index,Industrials,508.9
2011-08-24,F3REAES Index,Real Estate,341.63
2011-08-24,F3UTLOS Index,Utilities,556.98
2011-08-25,F3CNSVI Index,Consumer Discretionary,2870.04
2011-08-25,F3CONGI Index,Consumer Staples,9616.11
2011-08-25,F3OILGS Index,Energy,389.26
2011-08-25,UKX Index,FTSE 100,5131.1
2011-08-25,MCX Index,FTSE 250,10021.39
2011-08-25,ASX Index,FTSE All Share,2665.24
